NCD_0,NCD_1,NCD_2,NCD_3,NCD_4,NCD_5,NCD_6,AI_0,AI_1,AI_2,AI_3,AI_4,AI_5,AI_6,AS(NA)_0,AS(NA)_1,AS(NA)_2,AS(NA)_3,AS(NA)_4,AS(NA)_5,AS(NA)_6,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,NAC_0,NAC_1,NAC_2,NAC_3,NAC_4,NAC_5,NAC_6,AS(NAC)_0,AS(NAC)_1,AS(NAC)_2,AS(NAC)_3,AS(NAC)_4,AS(NAC)_5,AS(NAC)_6,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,AT_0,AT_1,AT_2,AT_3,AT_4,AT_5,AT_6,NA_0,NA_1,NA_2,NA_3,NA_4,NA_5,NA_6,ADL_0,ADL_1,ADL_2,ADL_3,ADL_4,ADL_5,ADL_6,NAD_0,NAD_1,NAD_2,NAD_3,NAD_4,NAD_5,NAD_6,Annotation
1,4,3,0,83,17,1,1,3,0,0,20,9,1,0.000004,0.000009,0.000002,0.000004,0.000040,0.000022,0.000003,1.000000,1.000000,1.000000,0.000000,0.988095,0.944444,1.000000,3,13,3,7,155,48,2,0.000002,0.000010,0.000003,0.000006,0.000120,0.000036,0.000001,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.750000,1.000000,2.000000,1.321429,1.666667,2.000000,2,5,1,2,23,13,2,3.000000,3.250000,1.000000,13.000000,2.000000,2.833333,2.000000,1,4,3,1,84,18,1,0.0
1,0,0,0,1,2,1,1,0,0,0,1,2,1,0.000003,0.000000,0.000000,0.000000,0.000004,0.000005,0.000003,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.333333,2,0,0,0,3,3,4,0.000001,0.000000,0.000000,0.000000,0.000003,0.000002,0.000003,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,2.000000,1.500000,2.000000,2,0,0,0,2,3,2,2.000000,0.000000,0.000000,0.000000,3.000000,1.500000,2.333333,1,0,0,0,1,2,3,1.5
0,1,2,1,0,2,13,0,1,2,1,1,1,11,0.000000,0.000004,0.000005,0.000003,0.000002,0.000003,0.000023,0.000000,1.000000,1.000000,0.333333,0.000000,1.000000,0.866667,0,3,3,4,1,2,83,0.000000,0.000003,0.000002,0.000003,0.000001,0.000002,0.000066,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,1.500000,2.000000,2.000000,1.000000,1.866667,0,2,3,2,1,2,13,0.000000,3.000000,1.500000,2.333333,2.000000,1.000000,5.800000,0,1,2,3,1,2,15,5.0
1,2,1,0,2,13,5,1,2,1,1,1,11,2,0.000004,0.000005,0.000003,0.000002,0.000003,0.000023,0.000008,1.000000,1.000000,0.333333,0.000000,1.000000,0.866667,0.833333,3,3,4,1,2,83,8,0.000003,0.000002,0.000003,0.000001,0.000002,0.000066,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.500000,2.000000,2.000000,1.000000,1.866667,1.333333,2,3,2,1,2,13,4,3.000000,1.500000,2.333333,2.000000,1.000000,5.800000,1.500000,1,2,3,1,2,15,6,19.5
2,1,0,2,13,5,4,2,1,1,1,11,2,4,0.000005,0.000003,0.000002,0.000003,0.000023,0.000008,0.000014,1.000000,0.333333,0.000000,1.000000,0.866667,0.833333,1.000000,3,4,1,2,83,8,30,0.000002,0.000003,0.000001,0.000002,0.000066,0.000007,0.000027,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,2.000000,2.000000,1.000000,1.866667,1.333333,2.500000,3,2,1,2,13,4,7,1.500000,2.333333,2.000000,1.000000,5.800000,1.500000,7.500000,2,3,1,2,15,6,4,43.0
1,0,2,13,5,4,35,1,1,1,11,2,4,17,0.000003,0.000002,0.000003,0.000023,0.000008,0.000014,0.000037,0.333333,0.000000,1.000000,0.866667,0.833333,1.000000,1.000000,4,1,2,83,8,30,205,0.000003,0.000001,0.000002,0.000066,0.000007,0.000027,0.000164,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.866667,1.333333,2.500000,1.742857,2,1,2,13,4,7,21,2.333333,2.000000,1.000000,5.800000,1.500000,7.500000,5.857143,3,1,2,15,6,4,35,27.0
0,2,13,5,4,35,51,1,1,11,2,4,17,1,0.000002,0.000003,0.000023,0.000008,0.000014,0.000037,0.000010,0.000000,1.000000,0.866667,0.833333,1.000000,1.000000,1.000000,1,2,83,8,30,205,52,0.000001,0.000002,0.000066,0.000007,0.000027,0.000164,0.000041,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.866667,1.333333,2.500000,1.742857,1.019608,1,2,13,4,7,21,6,2.000000,1.000000,5.800000,1.500000,7.500000,5.857143,1.019608,1,2,15,6,4,35,51,1.5
2,13,5,4,35,51,3,1,11,2,4,17,1,0,0.000003,0.000023,0.000008,0.000014,0.000037,0.000010,0.000003,1.000000,0.866667,0.833333,1.000000,1.000000,1.000000,1.000000,2,83,8,30,205,52,5,0.000002,0.000066,0.000007,0.000027,0.000164,0.000041,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.866667,1.333333,2.500000,1.742857,1.019608,1.333333,2,13,4,7,21,6,2,1.000000,5.800000,1.500000,7.500000,5.857143,1.019608,1.666667,2,15,6,4,35,51,3,0.5
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.000000,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1,0,1,0,1,0,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1,0,1,0,1,0,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,1,0,1,0,1,0,0.0
0,2,1,0,3,0,1,0,0,1,0,2,0,0,0.000000,0.000004,0.000002,0.000000,0.000007,0.000000,0.000002,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0,2,1,0,7,0,1,0.000000,0.000002,0.000001,0.000000,0.000006,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.666667,0.000000,1.000000,0,2,1,0,4,0,1,0.000000,1.000000,1.000000,0.000000,2.333333,0.000000,1.000000,0,2,1,0,3,0,1,1.0
0,1,0,2,0,0,2,0,0,0,0,0,0,1,0.000000,0.000002,0.000000,0.000002,0.000000,0.000000,0.000003,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,2,0,0,2,0.000000,0.000001,0.000000,0.000002,0.000000,0.000000,0.000002,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,1,0,0,2,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,2,0,0,2,0.5
1,0,2,0,0,2,1,0,0,0,0,0,1,0,0.000002,0.000000,0.000002,0.000000,0.000000,0.000003,0.000002,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,0,2,0,0,2,1,0.000001,0.000000,0.000002,0.000000,0.000000,0.000002,0.000001,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,0,1,0,0,2,1,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,0,2,0,0,2,1,0.0
0,2,1,0,0,0,3,0,1,0,0,0,0,3,0.000000,0.000003,0.000002,0.000000,0.000000,0.000000,0.000005,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0,2,1,0,0,0,4,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0.000003,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.333333,0,2,1,0,0,0,3,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.333333,0,2,1,0,0,0,3,0.0
2,1,0,0,0,3,0,1,0,0,0,0,3,0,0.000003,0.000002,0.000000,0.000000,0.000000,0.000005,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2,1,0,0,0,4,0,0.000002,0.000001,0.000000,0.000000,0.000000,0.000003,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.333333,0.000000,2,1,0,0,0,3,0,1.000000,1.000000,0.000000,0.000000,0.000000,1.333333,0.000000,2,1,0,0,0,3,0,0.0
0,1,1,1,2,1,0,0,1,0,1,1,0,0,0.000000,0.000002,0.000002,0.000002,0.000004,0.000002,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0,1,1,1,2,1,0,0.000000,0.000001,0.000001,0.000001,0.000002,0.000001,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0,1,1,1,2,1,0,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0,1,1,1,2,1,0,0.0
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.000000,0.000002,0.000000,0.000002,0.000000,0.000000,0.000002,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,1,0,0,1,0.000000,0.000001,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,1,0,0,1,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0,1,0,1,0,0,1,0.0
1,0,0,1,0,0,1,1,0,0,1,0,0,1,0.000002,0.000000,0.000000,0.000002,0.000000,0.000000,0.000002,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1,0,0,1,0,0,1,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1,0,0,1,0,0,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1,0,0,1,0,0,1,1.5
0,1,0,0,1,3,0,0,1,0,0,1,2,0,0.000000,0.000002,0.000000,0.000000,0.000002,0.000004,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0,1,0,0,1,3,0,0.000000,0.000001,0.000000,0.000000,0.000001,0.000003,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0,1,0,0,1,2,0,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0,1,0,0,1,3,0,0.0
0,1,0,1,0,1,1,0,2,0,0,0,0,0,0.000000,0.000003,0.000000,0.000002,0.000000,0.000002,0.000002,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0,2,0,1,0,2,1,0.000000,0.000002,0.000000,0.000001,0.000000,0.000002,0.000001,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0,2,0,1,0,1,1,0.000000,2.000000,0.000000,1.000000,0.000000,2.000000,1.000000,0,1,0,1,0,1,1,1.0
1,0,1,0,1,1,1,2,0,0,0,0,0,1,0.000003,0.000000,0.000002,0.000000,0.000002,0.000002,0.000002,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,2,0,1,0,2,1,1,0.000002,0.000000,0.000001,0.000000,0.000002,0.000001,0.000001,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,2,0,1,0,1,1,1,2.000000,0.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1,0,1,0,1,1,1,1.5
0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.000000,0.000002,0.000000,0.000002,0.000002,0.000002,0.000002,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,1,0,2,1,1,1,0.000000,0.000001,0.000000,0.000002,0.000001,0.000001,0.000001,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,1,0,1,1,1,1,0.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,0,1,0,1,1,1,1,1.0
1,0,1,1,1,1,2,0,0,0,0,1,1,1,0.000002,0.000000,0.000002,0.000002,0.000002,0.000002,0.000003,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,0,2,1,1,1,3,0.000001,0.000000,0.000002,0.000001,0.000001,0.000001,0.000002,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.500000,1,0,1,1,1,1,2,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.500000,1,0,1,1,1,1,2,1.0
1,1,1,1,2,0,2,0,0,1,1,1,0,1,0.000002,0.000002,0.000002,0.000002,0.000003,0.000000,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,2,1,1,1,3,0,2,0.000002,0.000001,0.000001,0.000001,0.000002,0.000000,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,0.000000,1.000000,1,1,1,1,2,0,2,2.000000,1.000000,1.000000,1.000000,1.500000,0.000000,1.000000,1,1,1,1,2,0,2,2.0
1,1,1,2,0,2,4,0,1,1,1,0,1,0,0.000002,0.000002,0.000002,0.000003,0.000000,0.000004,0.000004,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1,1,1,3,0,2,5,0.000001,0.000001,0.000001,0.000002,0.000000,0.000002,0.000004,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,0.000000,1.000000,1.250000,1,1,1,2,0,2,2,1.000000,1.000000,1.000000,1.500000,0.000000,1.000000,1.250000,1,1,1,2,0,2,4,0.0
1,1,2,0,2,4,0,1,1,1,0,1,0,0,0.000002,0.000002,0.000003,0.000000,0.000004,0.000004,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1,1,3,0,2,5,0,0.000001,0.000001,0.000002,0.000000,0.000002,0.000004,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.500000,0.000000,1.000000,1.250000,0.000000,1,1,2,0,2,2,0,1.000000,1.000000,1.500000,0.000000,1.000000,1.250000,0.000000,1,1,2,0,2,4,0,0.0
2,4,0,0,0,2,7,1,0,0,0,0,0,4,0.000004,0.000004,0.000000,0.000000,0.000000,0.000003,0.000011,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2,5,0,0,0,2,8,0.000002,0.000004,0.000000,0.000000,0.000000,0.000001,0.000006,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.250000,0.000000,0.000000,0.000000,1.000000,1.142857,2,2,0,0,0,2,7,1.000000,1.250000,0.000000,0.000000,0.000000,1.000000,1.142857,2,4,0,0,0,2,7,1.5
4,0,0,0,2,7,1,0,0,0,0,0,4,0,0.000004,0.000000,0.000000,0.000000,0.000003,0.000011,0.000002,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,5,0,0,0,2,8,1,0.000004,0.000000,0.000000,0.000000,0.000001,0.000006,0.000001,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.250000,0.000000,0.000000,0.000000,1.000000,1.142857,1.000000,2,0,0,0,2,7,1,1.250000,0.000000,0.000000,0.000000,1.000000,1.142857,1.000000,4,0,0,0,2,7,1,1.5
0,1,0,0,0,2,3,0,1,0,0,0,2,2,0.000000,0.000002,0.000000,0.000000,0.000000,0.000003,0.000003,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,1,0,0,0,2,3,0.000000,0.000001,0.000000,0.000000,0.000000,0.000002,0.000002,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,1,0,0,0,2,2,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,1,0,0,0,2,3,1.5
1,0,0,0,2,3,1,1,0,0,0,2,2,1,0.000002,0.000000,0.000000,0.000000,0.000003,0.000003,0.000002,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1,0,0,0,2,3,1,0.000001,0.000000,0.000000,0.000000,0.000002,0.000002,0.000001,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1,0,0,0,2,2,1,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1,0,0,0,2,3,1,3.0
0,2,3,1,2,4,0,0,2,2,1,1,3,0,0.000000,0.000003,0.000003,0.000002,0.000003,0.000007,0.000004,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0,2,3,1,2,10,3,0.000000,0.000002,0.000002,0.000001,0.000002,0.000008,0.000002,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.750000,2.000000,0,2,2,1,2,4,2,0.000000,1.000000,1.000000,1.000000,1.000000,2.500000,5.000000,0,2,3,1,2,4,1,3.0
3,1,2,4,0,2,4,2,1,1,3,0,1,4,0.000003,0.000002,0.000003,0.000007,0.000004,0.000005,0.000008,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3,1,2,10,3,3,5,0.000002,0.000001,0.000002,0.000008,0.000002,0.000002,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.750000,2.000000,1.500000,1.250000,2,1,2,4,2,3,5,1.000000,1.000000,1.000000,2.500000,5.000000,1.500000,1.250000,3,1,2,4,1,2,4,0.5
1,2,4,0,2,4,0,1,1,3,0,1,4,0,0.000002,0.000003,0.000007,0.000004,0.000005,0.000008,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1,2,10,3,3,5,0,0.000001,0.000002,0.000008,0.000002,0.000002,0.000004,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.750000,2.000000,1.500000,1.250000,0.000000,1,2,4,2,3,5,0,1.000000,1.000000,2.500000,5.000000,1.500000,1.250000,0.000000,1,2,4,1,2,4,0,2.0
4,0,1,3,1,5,4,4,0,0,2,1,2,1,0.000008,0.000000,0.000002,0.000006,0.000004,0.000005,0.000006,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,0,1,4,2,5,12,0.000004,0.000000,0.000001,0.000003,0.000002,0.000004,0.000009,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.250000,0.000000,1.000000,1.333333,2.000000,1.000000,1.500000,5,0,1,4,2,3,4,1.250000,0.000000,1.000000,1.333333,2.000000,1.000000,3.000000,4,0,1,3,1,5,4,1.0
24,11,22,23,32,25,16,11,10,12,18,26,21,12,0.000026,0.000012,0.000025,0.000029,0.000040,0.000030,0.000052,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,24,11,22,23,32,25,16,0.000012,0.000006,0.000011,0.000013,0.000019,0.000014,0.000027,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,23,11,22,23,31,25,15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,24,11,22,23,32,25,16,29.5
23,32,25,16,19,40,57,18,26,21,12,18,31,41,0.000029,0.000040,0.000030,0.000052,0.000059,0.000134,0.000181,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,23,32,25,16,19,40,57,0.000013,0.000019,0.000014,0.000027,0.000028,0.000061,0.000089,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,23,31,25,15,19,40,54,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,23,32,25,16,19,40,57,46.5
32,25,16,19,40,57,49,26,21,12,18,31,41,42,0.000040,0.000030,0.000052,0.000059,0.000134,0.000181,0.000173,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,32,25,16,19,40,57,49,0.000019,0.000014,0.000027,0.000028,0.000061,0.000089,0.000078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,31,25,15,19,40,54,48,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,32,25,16,19,40,57,49,44.5
25,16,19,40,57,49,44,21,12,18,31,41,42,41,0.000030,0.000052,0.000059,0.000134,0.000181,0.000173,0.000189,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,25,16,19,40,57,49,44,0.000014,0.000027,0.000028,0.000061,0.000089,0.000078,0.000089,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,25,15,19,40,54,48,44,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,25,16,19,40,57,49,44,39.5
16,19,40,57,49,44,45,12,18,31,41,42,41,34,0.000052,0.000059,0.000134,0.000181,0.000173,0.000189,0.000165,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,19,40,57,49,44,45,0.000027,0.000028,0.000061,0.000089,0.000078,0.000089,0.000079,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,15,19,40,54,48,44,44,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,19,40,57,49,44,45,46.0
19,40,57,49,44,45,34,18,31,41,42,41,34,27,0.000059,0.000134,0.000181,0.000173,0.000189,0.000165,0.000122,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,19,40,57,49,44,45,34,0.000028,0.000061,0.000089,0.000078,0.000089,0.000079,0.000057,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,19,40,54,48,44,44,34,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,19,40,57,49,44,45,34,49.5
45,34,58,41,55,56,47,34,27,39,28,42,40,35,0.000165,0.000122,0.000193,0.000143,0.000196,0.000206,0.000157,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,45,34,58,41,55,56,47,0.000079,0.000057,0.000096,0.000067,0.000090,0.000094,0.000073,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,44,34,55,41,54,54,46,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,45,34,58,41,55,56,47,46.5
54,36,35,49,55,67,68,28,23,22,28,34,51,48,0.000170,0.000105,0.000121,0.000163,0.000168,0.000197,0.000199,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,54,36,35,49,55,67,68,0.000078,0.000052,0.000058,0.000077,0.000079,0.000093,0.000096,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,54,35,34,48,53,65,65,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,54,36,35,49,55,67,68,52.0
36,35,49,55,67,68,53,23,22,28,34,51,48,36,0.000105,0.000121,0.000163,0.000168,0.000197,0.000199,0.000161,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,36,35,49,55,67,68,53,0.000052,0.000058,0.000077,0.000079,0.000093,0.000096,0.000077,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,35,34,48,53,65,65,53,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,36,35,49,55,67,68,53,54.0
57,34,49,54,30,58,76,43,21,39,39,16,50,65,0.000192,0.000117,0.000163,0.000171,0.000031,0.000061,0.000081,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,57,34,49,54,30,58,76,0.000086,0.000055,0.000077,0.000080,0.000014,0.000027,0.000036,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,56,34,49,54,30,58,74,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,57,34,49,54,30,58,76,61.5
34,49,54,30,58,76,72,21,39,39,16,50,65,63,0.000117,0.000163,0.000171,0.000031,0.000061,0.000081,0.000082,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,34,49,54,30,58,76,72,0.000055,0.000077,0.000080,0.000014,0.000027,0.000036,0.000037,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,34,49,54,30,58,74,71,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,34,49,54,30,58,76,72,44.0
56,43,15,54,47,46,51,45,31,12,49,38,38,47,0.000056,0.000044,0.000016,0.000059,0.000048,0.000048,0.000053,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,56,43,15,54,47,46,51,0.000027,0.000021,0.000008,0.000027,0.000022,0.000022,0.000024,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,53,41,14,52,46,45,51,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,56,43,15,54,47,46,51,32.5
43,15,54,47,46,51,23,31,12,49,38,38,47,20,0.000044,0.000016,0.000059,0.000048,0.000048,0.000053,0.000024,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,43,15,54,47,46,51,23,0.000021,0.000008,0.000027,0.000022,0.000022,0.000024,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,41,14,52,46,45,51,23,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,43,15,54,47,46,51,23,39.5
51,23,42,37,45,62,57,47,20,36,24,34,53,51,0.000053,0.000024,0.000042,0.000040,0.000049,0.000066,0.000057,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,51,23,42,37,45,62,57,0.000024,0.000011,0.000020,0.000019,0.000023,0.000030,0.000027,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,51,23,40,35,44,62,55,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,51,23,42,37,45,62,57,49.0
